Document,Token,Frequency,Weight
586,decid,1,0.35
586,appli,1,0.24
586,issu,1,0.3
586,contribut,2,0.56
586,product,1,0.24
586,retain,1,0.51
586,longer,1,0.39
586,le,1,0.27
586,solv,1,0.35
586,thi,1,0.09
586,concept,1,0.2
586,introduc,1,0.32
586,exemplifi,1,0.46
586,design,1,0.19
586,p,1,0.57
586,argu,1,0.39
586,discard,1,0.51
586,polici,1,0.3
586,like,1,0.26
586,applic,2,0.42
586,everi,1,0.3
586,must,1,0.25
586,regard,1,0.3
586,case,2,0.52
586,rather,1,0.26
586,suggest,1,0.21
586,new,1,0.17
586,therefor,1,0.27
586,paper,1,0.16
586,offer,1,0.28
586,simpl,1,0.3
586,graphic,1,0.4
586,techniqu,1,0.2
586,ani,1,0.22
587,cardiovascular,3,0.78
587,serial,1,0.14
587,literatur,2,0.16
587,characterist,1,0.11
587,product,1,0.11
587,journal,11,1.05
587,abstract,2,0.21
587,index,2,0.15
587,coverag,1,0.15
587,two,1,0.08
587,group,4,0.39
587,identifi,2,0.23
587,potenti,1,0.13
587,sourc,2,0.22
587,c-v,7,2.01
587,inform,2,0.09
587,first,1,0.09
587,consist,1,0.13
587,78,2,0.52
587,specialti,4,0.79
587,titl,1,0.1
587,eman,1,0.23
587,24,1,0.22
587,countri,1,0.14
587,one-half,1,0.23
587,publish,3,0.31
587,28,1,0.29
587,nation,2,0.2
587,intern,1,0.11
587,societi,1,0.14
587,second,1,0.13
587,compos,1,0.22
587,use,1,0.05
587,grante,2,0.52
587,heart,1,0.24
587,institut,1,0.1
587,nhi,4,1.15
587,find,1,0.1
587,fiscal,1,0.24
587,1967,1,0.17
587,5,1,0.15
587,860,1,0.26
587,paper,2,0.15
587,appear,1,0.11
587,789,1,0.29
587,report,1,0.09
587,take,1,0.13
587,repres,1,0.11
587,u.s.,1,0.19
587,research,1,0.06
587,wa,3,0.2
587,found,2,0.22
587,quantit,1,0.14
587,fertil,1,0.29
587,onli,1,0.08
587,14%,1,0.26
587,american,1,0.12
587,remain,1,0.15
587,86%,1,0.29
587,wide,1,0.13
587,dispers,1,0.21
587,throughout,1,0.16
587,766,1,0.26
587,nonspecialti,1,0.29
587,extent,1,0.16
587,bibliograph,1,0.09
587,control,1,0.11
587,major,1,0.1
587,servic,1,0.07
587,extens,1,0.15
587,top-rank,1,0.26
587,sampl,1,0.13
588,titl,15,1.09
588,chemic,6,0.5
588,paper,6,0.32
588,becom,5,0.41
588,inform,6,0.2
588,effici,1,0.09
588,key-work-in-context,1,0.21
588,kwic,3,0.46
588,permuted-titl,1,0.21
588,index,3,0.17
588,numer,1,0.12
588,variat,1,0.13
588,highli,1,0.11
588,depend,1,0.1
588,upon,1,0.09
588,author,2,0.14
588,choic,1,0.11
588,import,2,0.14
588,onli,1,0.06
588,commerci,1,0.13
588,servic,2,0.11
588,basic,1,0.07
588,current,1,0.07
588,content,1,0.09
588,ca,1,0.12
588,condens,1,0.12
588,also,1,0.06
588,scan,1,0.13
588,primari,1,0.1
588,journal,1,0.07
588,tradit,1,0.1
588,librari,1,0.04
588,bibliographi,1,0.1
588,gener,1,0.05
588,believ,1,0.11
588,often,1,0.09
588,state,1,0.07
588,increasingli,1,0.11
588,awar,1,0.1
588,carrier,1,0.18
588,present,1,0.05
588,studi,1,0.05
588,wa,3,0.15
588,undertaken,1,0.12
588,test,3,0.23
588,whether,2,0.21
588,1,2,0.15
588,2,2,0.15
588,uninform,2,0.38
588,elimin,2,0.29
588,sinc,2,0.16
588,advent,2,0.33
588,1958,3,0.43
588,first,1,0.07
588,hypothesi,2,0.24
588,compar,2,0.15
588,publish,2,0.15
588,1948,2,0.34
588,1968,2,0.22
588,follow,1,0.08
588,criterion,1,0.09
588,count,4,0.49
588,substant,4,0.64
588,word,6,0.48
588,match,2,0.24
588,10,2,0.27
588,lead,2,0.2
588,select,2,0.13
588,abstract,2,0.15
588,without,2,0.18
588,use,2,0.07
588,thesauru,2,0.22
588,3,2,0.17
588,second,1,0.09
588,short,1,0.12
588,le,1,0.09
588,result,1,0.05
588,confirm,1,0.15
589,toward,1,0.16
589,theori,6,0.8
589,index,8,0.83
589,ii,1,0.19
589,purpos,1,0.13
589,thi,3,0.16
589,paper,2,0.2
589,present,2,0.19
589,element,1,0.18
589,basi,1,0.15
589,inform,2,0.13
589,storag,2,0.32
589,retriev,3,0.29
589,believ,2,0.42
589,best,1,0.19
589,formul,2,0.39
589,term,1,0.12
589,gener,2,0.19
589,state,1,0.14
589,basic,1,0.14
589,premis,1,0.31
589,defin,1,0.15
589,essenti,1,0.19
589,concept,2,0.25
589,relationship,2,0.32
589,consid,1,0.13
589,similar,1,0.17
589,process,3,0.34
589,commun,1,0.12
589,discus,2,0.2
589,view,1,0.16
589,order,1,0.14
589,increas,1,0.15
589,i.e.,1,0.21
589,entropi,1,0.34
589,decreas,1,0.25
589,oper,1,0.12
589,theoret,1,0.18
589,develop,1,0.09
589,contrast,1,0.24
589,real-world,1,0.4
589,system,1,0.07
589,queri,1,0.21
589,benefit,1,0.21
589,notion,1,0.22
589,relat,1,0.11
589,human,1,0.17
589,perform,1,0.13
589,variabl,1,0.21
589,idea,1,0.18
589,provid,1,0.1
589,use,1,0.06
589,framework,1,0.21
589,detail,1,0.15
589,investig,1,0.14
590,cost-effect,5,1.44
590,analysi,4,0.5
590,inform,2,0.15
590,retriev,2,0.22
590,dissemin,2,0.39
590,system,7,0.58
590,w,1,0.2
590,distinct,1,0.25
590,made,1,0.13
590,cost-benefit,1,0.41
590,appli,1,0.17
590,relationship,1,0.18
590,cost,2,0.3
590,perform,1,0.15
590,benefit,1,0.24
590,discus,2,0.23
590,factor,1,0.16
590,influenc,1,0.21
590,identifi,1,0.18
590,variou,1,0.15
590,aspect,1,0.17
590,oper,1,0.13
590,suscept,1,0.41
590,includ,1,0.14
590,coverag,1,0.24
590,index,1,0.12
590,polici,1,0.22
590,procedur,2,0.34
590,vocabulari,1,0.23
590,search,1,0.13
590,mode,1,0.26
590,interact,1,0.2
590,user,1,0.12
590,possibl,1,0.14
590,tradeoff,2,0.9
590,input,1,0.21
590,output,1,0.21
590,effect,1,0.14
590,present,1,0.11
591,remark,1,0.34
591,elit,1,0.45
591,inform,6,0.51
591,invis,1,0.43
591,colleg,1,0.24
591,phenomenon,1,0.3
591,scienc,2,0.26
591,let,1,0.38
591,remind,1,0.41
591,famou,1,0.43
591,place,1,0.25
591,dickin,1,0.53
591,pickwick,1,0.53
591,paper,1,0.13
591,hear,1,0.43
591,research,1,0.12
591,compos,1,0.41
591,copiou,1,0.48
591,review,1,0.19
591,chine,1,0.53
591,metaphys,2,1.05
591,aid,1,0.25
591,onli,1,0.15
591,encyclopedia,1,0.41
591,britannica,1,0.48
591,contain,2,0.47
591,absolut,1,0.45
591,subject,1,0.14
591,techniqu,1,0.17
591,use,2,0.17
591,told,1,0.43
591,nudg,1,0.53
591,superior,1,0.4
591,wa,1,0.12
591,read,1,0.26
591,letter,2,0.68
591,china,1,0.53
591,c,1,0.35
591,combin,2,0.48
591,feel,1,0.3
591,may,1,0.16
591,perform,1,0.18
591,miracl,1,0.53
591,creativ,1,0.32
591,juxtaposit,1,0.53
591,assum,1,0.26
591,scientif,3,0.44
591,special,1,0.18
591,varieti,1,0.24
591,queer,1,0.53
591,word,1,0.2
591,like,2,0.44
591,potassium,1,0.53
591,permangan,1,0.53
591,pi,1,0.53
591,r,1,0.31
591,squar,1,0.48
591,number,1,0.15
591,2.71828,1,0.53
591,suppos,1,0.39
591,librari,3,0.28
591,happen,1,0.37
591,full,1,0.28
591,book,1,0.13
591,best,1,0.25
591,possibl,1,0.16
591,technic,2,0.37
591,librarian,1,0.17
591,would,1,0.19
591,somebodi,1,0.53
591,pick,1,0.48
591,qualif,2,0.82
591,appropri,1,0.24
591,sort,1,0.3
591,say,1,0.3
591,mixtur,1,0.45
591,ingredi,1,0.48
591,genuin,1,0.4
591,chemic,1,0.21
591,compound,1,0.27
591,wish,1,0.32
591,point,1,0.19
591,two,1,0.15
591,simpl,1,0.25
591,fact,1,0.22
591,scholarship,2,0.75
591,mere,2,0.59
591,cumul,1,0.32
591,storag,1,0.21
591,retriev,1,0.13
591,technolog,1,0.19
591,someth,1,0.34
591,intrins,1,0.45
591,differ,1,0.15
592,human,1,0.17
592,factor,1,0.14
592,design,2,0.23
592,interact,3,0.53
592,librari,5,0.35
592,system,8,0.58
592,elm,2,0.79
592,experiment,2,0.33
592,manag,2,0.3
592,total,1,0.17
592,oper,3,0.35
592,on-lin,2,0.35
592,ibm,2,0.48
592,360,1,0.28
592,2260,1,0.36
592,2741,1,0.4
592,termin,1,0.23
592,handl,1,0.18
592,larg,2,0.24
592,amount,1,0.19
592,highli,1,0.2
592,variabl,1,0.21
592,inform,1,0.06
592,process,1,0.11
592,command,2,0.67
592,give,1,0.17
592,comput,2,0.23
592,servic,1,0.1
592,time,1,0.11
592,must,1,0.15
592,accommod,1,0.27
592,differ,1,0.12
592,need,1,0.1
592,skill,1,0.26
592,broad,1,0.21
592,rang,1,0.2
592,user,4,0.43
592,new,1,0.11
592,patron,1,0.27
592,well-train,1,0.36
592,librarian,1,0.13
592,present,1,0.09
592,program,1,0.12
592,problem,1,0.09
592,typic,1,0.24
592,seventi,1,0.34
592,thi,1,0.05
592,paper,1,0.1
592,discus,1,0.1
592,featur,1,0.19
592,facilit,1,0.24
592,may,1,0.12
592,prove,1,0.21
592,use,3,0.19
592,similar,1,0.17
592,techniqu,1,0.13
592,tutor,1,0.4
592,display,2,0.46
592,format,1,0.18
592,one-quest,1,0.4
592,one-answ,1,0.4
592,kwic,1,0.29
592,index,1,0.1
592,adapt,1,0.23
592,experienc,1,0.25
592,chain,1,0.28
592,standard,1,0.16
592,set,1,0.14
592,four-lett,1,0.4
592,mnemon,2,0.79
592,code,2,0.36
592,higher-level,1,0.4
592,control,1,0.16
592,minim,1,0.21
592,key,1,0.21
592,line,1,0.18
592,number,1,0.11
592,one-charact,1,0.4
592,procedur,1,0.15
592,default,1,0.4
592,condit,1,0.2
592,perform,1,0.13
592,cleric,1,0.36
592,task,1,0.18
592,except,1,0.21
592,notif,1,0.3
592,collect,1,0.12
592,statist,1,0.15
592,help,1,0.17
592,improv,1,0.14
593,on-lin,4,0.7
593,system,8,0.58
593,promis,1,0.25
593,pitfal,2,0.72
593,interact,1,0.18
593,exist,1,0.15
593,nearli,1,0.25
593,15,1,0.25
593,year,2,0.23
593,becom,1,0.15
593,increasingli,1,0.21
593,import,1,0.13
593,inform,1,0.06
593,retriev,3,0.29
593,librari,2,0.14
593,support,1,0.17
593,oper,1,0.12
593,virtu,1,0.32
593,speed,1,0.25
593,intimaci,1,0.4
593,time-shar,1,0.3
593,involv,1,0.16
593,economi,1,0.25
593,major,2,0.26
593,problem,2,0.19
593,cost,2,0.27
593,larg,1,0.12
593,comput,1,0.11
593,file,1,0.15
593,necessari,1,0.17
593,bibliograph,1,0.13
593,data,2,0.19
593,still,1,0.21
593,high,1,0.18
593,commun,1,0.12
593,gener,1,0.09
593,poor,1,0.29
593,design,1,0.12
593,user,3,0.32
593,interfac,2,0.5
593,desir,1,0.2
593,featur,1,0.19
593,onli,1,0.11
593,defin,1,0.15
593,test,1,0.15
593,systemat,1,0.19
593,way,1,0.13
593,e.g.,1,0.23
593,nation,2,0.27
593,medicin,1,0.22
593,aim-twx,1,0.32
593,nationwid,2,0.62
593,experiment,1,0.17
593,servic,1,0.1
593,implement,1,0.19
593,must,1,0.15
593,addit,1,0.16
593,engin,2,0.34
593,right,1,0.25
593,capabl,2,0.39
593,also,1,0.11
593,make,1,0.12
593,care,1,0.22
593,concert,1,0.31
593,effort,1,0.16
593,accept,1,0.18
593,common,1,0.19
593,includ,1,0.12
593,oversel,1,0.4
593,failur,1,0.22
593,take,1,0.17
593,account,1,0.17
593,social,1,0.14
593,context,1,0.19
593,around,1,0.27
593,termin,1,0.23
593,avoid,1,0.24
593,limit,1,0.16
593,wast,1,0.32
593,expens,1,0.26
593,duplic,1,0.23
593,provid,1,0.1
593,search,1,0.11
593,access,1,0.16
593,hundr,1,0.22
593,public,1,0.12
593,privat,1,0.25
593,base,1,0.1
593,readili,1,0.23
593,avail,1,0.14
593,dure,1,0.16
593,next,1,0.25
593,need,2,0.21
593,technolog,2,0.29
593,breakthrough,2,0.67
593,exploit,1,0.25
593,potenti,1,0.17
593,organ,1,0.12
593,chang,1,0.14
594,select,1,0.14
594,result,1,0.11
594,inquiri,1,0.24
594,test,5,0.84
594,inform,1,0.07
594,retriev,4,0.44
594,system,7,0.58
594,varieti,1,0.21
594,aspect,1,0.17
594,relat,1,0.13
594,examin,1,0.16
594,model,1,0.17
594,togeth,1,0.21
594,set,1,0.16
594,measur,1,0.15
594,methodolog,1,0.21
594,perform,5,0.76
594,develop,1,0.1
594,main,3,0.6
594,experi,2,0.3
594,effect,1,0.14
594,follow,1,0.17
594,variabl,2,0.47
594,wa,2,0.21
594,sourc,1,0.17
594,index,5,0.59
594,languag,2,0.32
594,code,1,0.2
594,scheme,1,0.22
594,question,2,0.32
594,analys,2,0.46
594,search,2,0.26
594,strategi,2,0.5
594,format,1,0.21
594,output,1,0.21
594,addit,1,0.18
594,seri,1,0.21
594,separ,1,0.22
594,carri,1,0.21
594,investig,1,0.16
594,problem,1,0.11
594,control,2,0.36
594,experiment,1,0.19
594,ir,3,0.95
594,conclus,1,0.21
594,human,1,0.2
594,factor,2,0.33
594,appear,1,0.18
594,compon,1,0.24
594,length,1,0.27
594,affect,2,0.43
594,consider,1,0.17
594,great,1,0.19
594,extent,1,0.24
594,much,1,0.18
594,seem,2,0.38
594,abl,1,0.24
594,present,2,0.21
594,onli,1,0.13
594,gener,1,0.11
594,level,1,0.19
594,fail,1,0.28
594,time,1,0.13
594,comprehens,1,0.22
594,specif,1,0.16
594,total,1,0.19
594,monitor,1,0.32
594,environment,1,0.35
594,systems-rel,1,0.45
594,possibl,1,0.14
595,make,1,0.11
595,automat,3,0.4
595,keyword,6,1.15
595,classif,9,1.17
595,effect,1,0.11
595,though,1,0.19
595,idea,1,0.16
595,construct,1,0.15
595,retriev,2,0.17
595,purpos,1,0.12
595,new,1,0.09
595,one,2,0.16
595,compar,1,0.12
595,systemat,1,0.17
595,experi,2,0.23
595,carri,1,0.16
595,thi,3,0.15
595,area,1,0.12
595,mani,1,0.1
595,suggest,1,0.12
595,put,1,0.18
595,forward,1,0.22
595,enough,1,0.22
595,known,1,0.17
595,behaviour,1,0.28
595,henc,1,0.22
595,properti,1,0.17
595,way,1,0.12
595,use,3,0.17
595,previou,1,0.17
595,show,1,0.13
595,form,2,0.22
595,could,1,0.14
595,give,1,0.15
595,good,1,0.17
595,result,2,0.17
595,paper,1,0.09
595,describ,1,0.09
595,seri,1,0.16
595,test,3,0.39
595,design,1,0.1
595,examin,1,0.13
595,sort,1,0.2
595,detail,1,0.13
595,view,1,0.14
595,establish,1,0.13
595,optimum,1,0.24
595,procedur,1,0.13
595,differ,1,0.1
595,situat,1,0.15
595,demonstr,1,0.18
595,improv,1,0.13
595,perform,1,0.12
595,unclassifi,1,0.32
595,obtain,1,0.14
595,definit,1,0.16
595,conclus,1,0.16
595,drawn,1,0.19
595,correct,1,0.2
595,approach,1,0.12
595,collect,1,0.1
595,like,1,0.15
595,best,1,0.17
595,given,1,0.11
595,group,1,0.12
595,confin,1,0.28
595,strongli,1,0.26
595,connect,1,0.17
595,nonfrequ,1,0.35
595,provid,1,0.09
595,addit,1,0.14
595,rather,1,0.15
595,altern,1,0.17
595,index,1,0.09
595,term,1,0.1
595,particularli,1,0.17
595,request,1,0.15
595,match,1,0.2
595,control,1,0.14
595,frequenc,1,0.17
596,machine-assist,1,1.58
596,approach,2,1.06
596,gener,2,0.74
596,refer,2,1.0
596,materi,1,0.56
596,collect,1,0.47
596,144,1,1.43
596,work,2,0.84
596,wa,1,0.37
596,analyz,1,0.61
596,encod,1,1.13
596,accord,1,0.74
596,254,1,1.58
596,identifi,1,0.62
596,characterist,1,0.61
596,servic,2,0.81
596,contain,1,0.7
596,data,1,0.39
596,compris,1,1.11
596,languag,1,0.56
596,express,1,0.7
596,search,1,0.45
596,parametr,1,1.19
596,respons,1,0.69
596,request,1,0.67
596,submit,1,0.92
596,on-lin,1,0.7
596,termin,1,0.9
596,refsearch,1,1.58
596,system,2,0.58
596,retriev,1,0.39
596,name,1,0.74
596,profil,1,0.78
596,meet,1,0.71
596,exceed,1,1.19
596,specif,1,0.57
596,background,1,0.82
596,rational,1,1.16
596,discus,1,0.41
596,current,1,0.52
596,use,1,0.25
596,school,1,0.67
596,librarianship,1,0.74
596,univers,1,0.48
596,california,1,1.06
596,potenti,1,0.69
596,direct,1,0.68
596,librari,1,0.28
596,patron,1,1.06
597,curriculum,4,1.03
597,inform,8,0.51
597,scienc,5,0.49
597,analysi,1,0.11
597,develop,3,0.26
597,committe,1,0.21
597,special,1,0.14
597,interest,1,0.13
597,group,1,0.13
597,educ,1,0.15
597,asi,1,0.36
597,charg,1,0.22
597,respons,3,0.52
597,determin,1,0.14
597,scope,1,0.2
597,characterist,1,0.15
597,program,2,0.24
597,u,1,0.19
597,canada,1,0.3
597,term,1,0.12
597,cours,7,1.22
597,offer,3,0.52
597,fulfil,1,0.28
597,thi,3,0.16
597,questionnair,2,0.41
597,elicit,1,0.28
597,reliabl,1,0.23
597,concern,1,0.13
597,relat,1,0.11
597,storag,1,0.16
597,retriev,1,0.1
597,document,1,0.11
597,data,2,0.19
597,request,1,0.17
597,includ,3,0.37
597,level,1,0.17
597,pre,1,0.36
597,post-requisit,1,0.4
597,textbook,1,0.24
597,use,3,0.19
597,topic,4,0.78
597,cover,1,0.18
597,frequenc,1,0.2
597,etc,1,0.21
597,receiv,1,0.19
597,45,1,0.36
597,school,1,0.17
597,provid,1,0.1
597,185,1,0.36
597,242,1,0.4
597,sever,1,0.15
597,method,1,0.1
597,cluster,1,0.25
597,wa,4,0.37
597,difficult,1,0.21
597,arriv,2,0.57
597,firm,1,0.25
597,result,2,0.19
597,becaus,1,0.15
597,diver,1,0.24
597,scatter,1,0.23
597,field,2,0.23
597,therefor,1,0.17
597,decid,1,0.22
597,hold,1,0.2
597,workshop,2,0.67
597,expert,1,0.24
597,would,1,0.14
597,examin,1,0.14
597,valid,1,0.21
597,delphi,1,0.4
597,techniqu,1,0.13
597,consensu,2,0.64
597,held,1,0.23
597,univers,2,0.24
597,pittsburgh,1,0.34
597,septemb,1,0.27
597,21,1,0.29
597,23,1,0.4
597,1970,1,0.22
597,sixteen,1,0.34
597,specialist,1,0.19
597,repres,1,0.15
597,industri,1,0.16
597,govern,1,0.18
597,brought,1,0.23
597,togeth,1,0.19
597,particip,1,0.2
597,reach,1,0.23
597,identifi,1,0.16
597,nine,1,0.22
597,factor,1,0.14
597,contribut,1,0.18
597,seven,1,0.23
597,constitut,1,0.23
597,core,1,0.24
597,master,1,0.24
597,also,1,0.11
597,isol,1,0.26
598,evalu,1,0.16
598,inform,6,0.51
598,scienc,6,0.79
598,emerg,3,0.87
598,develop,2,0.23
598,within,2,0.38
598,wider,1,0.32
598,disciplinari,1,0.41
598,framework,1,0.28
598,interpret,1,0.26
598,approach,1,0.18
598,one,1,0.12
598,modern,1,0.26
598,gener,2,0.25
598,commun,1,0.16
598,behavior,1,0.24
598,disciplin,2,0.47
598,almost,1,0.25
598,simultan,1,0.34
598,around,1,0.36
598,world,1,0.22
598,war,1,0.35
598,ii,1,0.25
598,consequ,1,0.27
598,attempt,1,0.18
598,made,1,0.15
598,discern,1,0.39
598,evolut,1,0.34
598,relationship,2,0.42
598,intern,1,0.21
598,first,1,0.16
598,sketch,1,0.41
598,second,1,0.24
598,possibl,1,0.16
598,role,1,0.23
598,potenti,1,0.23
598,suprasystem,1,0.53
598,knowledg,1,0.2
598,discus,1,0.14
599,compound,5,1.64
599,word,4,0.96
599,problem,1,0.15
599,post-coordin,2,1.08
599,retriev,2,0.31
599,system,2,0.23
599,caus,1,0.35
599,difficulti,1,0.33
599,index,2,0.33
599,mani,2,0.37
599,fractur,3,1.72
599,wrong,1,0.54
599,categori,1,0.31
599,select,1,0.19
599,nois,1,0.46
599,produc,3,0.74
599,unaccept,1,0.57
599,level,1,0.27
599,variou,1,0.22
599,prior,1,0.38
599,suggest,2,0.42
599,handl,1,0.29
599,term,2,0.37
599,examin,1,0.23
599,includ,1,0.2
599,pre-coordin,2,1.08
599,rotat,1,0.63
599,syntact,2,0.77
599,origin,1,0.25
599,also,2,0.36
599,explor,1,0.3
599,found,1,0.24
599,hing,1,0.63
599,preposit,1,0.48
599,relationship,2,0.51
599,compon,1,0.33
599,thi,1,0.09
599,appli,1,0.24
599,decis,2,0.56
599,make,2,0.4
599,effect,1,0.19
599,abbrevi,1,0.44
599,statement,1,0.33
599,longer,1,0.39
599,phrase,1,0.33
599,influenc,2,0.59
599,presenc,1,0.48
599,verb-lik,1,0.63
599,form,1,0.2
599,togeth,1,0.3
599,philosophi,1,0.36
599,earlier,1,0.33
599,studi,1,0.14
599,especi,2,0.66
599,forc,1,0.33
599,requir,1,0.21
599,combin,1,0.29
599,set,1,0.23
599,rule,2,0.57
599,employ,2,0.59
599,nation,1,0.22
599,rubber,1,0.63
599,research,1,0.14
599,associ,1,0.24
599,nrpra,1,0.63
599,two,1,0.18
599,year,1,0.18
599,greatli,1,0.37
599,ea,1,0.4
599,enabl,1,0.35
599,thesaur,1,0.57
599,vocabulari,1,0.33
599,made,1,0.18
599,consist,1,0.28
599,bear,1,0.43
599,applic,1,0.21
599,role,1,0.28
599,basi,1,0.24
600,implic,1,0.76
600,automat,1,0.6
600,recognit,1,0.84
600,bibliograph,2,1.04
600,element,1,0.74
600,theoret,2,1.4
600,approach,2,1.06
600,problem,1,0.38
600,convert,1,0.97
600,print,1,0.71
600,record,1,0.6
600,machin,1,0.66
600,readabl,1,1.06
600,form,1,0.5
600,develop,1,0.34
600,base,1,0.42
600,principl,1,0.66
600,system,1,0.29
600,analysi,1,0.44
600,experi,1,0.53
600,sever,1,0.59
600,recent,1,0.61
600,project,2,1.19
600,conduct,1,0.7
600,institut,1,0.57
600,librari,1,0.28
600,research,1,0.35
600,univers,1,0.48
600,california,1,1.06
600,use,1,0.25
600,illustr,1,0.74
600,thi,1,0.22
600,current,1,0.52
600,test,1,0.59
600,prior,1,0.96
600,implement,1,0.78
600,larg,1,0.48
600,scale,1,0.9
600,convers,1,0.91
601,inform,3,0.25
601,commun,3,0.47
601,among,1,0.2
601,scientist,6,1.11
601,sleep,1,0.53
601,research,1,0.12
601,frontier,1,0.48
601,activ,1,0.18
601,area,1,0.18
601,scienc,1,0.13
601,social,1,0.18
601,structur,1,0.16
601,base,1,0.14
601,upon,1,0.23
601,demonstr,1,0.27
601,use,1,0.08
601,sociometr,1,0.43
601,techniqu,1,0.17
601,network,3,0.69
601,wa,2,0.24
601,identifi,1,0.21
601,includ,1,0.16
601,73%,1,0.45
601,within,1,0.19
601,core,1,0.32
601,group,1,0.18
601,focu,1,0.32
601,disproportion,1,0.53
601,larg,1,0.16
601,number,1,0.15
601,contact,1,0.36
601,differenti,1,0.34
601,greater,1,0.27
601,product,1,0.2
601,higher,1,0.3
601,citat,1,0.21
601,record,1,0.2
601,wider,1,0.32
601,readership,1,0.53
601,transfer,1,0.28
601,situat,1,0.23
601,could,1,0.21
601,transmit,1,0.35
601,95%,1,0.48
601,one,1,0.12
601,intermediari,1,0.43
601,le,1,0.23
602,effici,2,0.37
602,medlar,4,1.08
602,titl,6,0.93
602,retriev,5,0.55
602,previou,1,0.22
602,research,1,0.1
602,ha,1,0.09
602,indic,1,0.16
602,rather,1,0.19
602,index,5,0.59
602,term,5,0.66
602,would,1,0.16
602,standard,2,0.36
602,system,1,0.08
602,gave,1,0.32
602,lower,1,0.32
602,recal,1,0.22
602,higher,1,0.26
602,precis,1,0.21
602,search,7,0.9
602,techniqu,3,0.43
602,describ,1,0.12
602,allow,1,0.22
602,number,1,0.13
602,refer,2,0.29
602,fix,2,0.7
602,befor,1,0.22
602,commenc,1,0.45
602,thi,1,0.06
602,greater,1,0.23
602,applic,1,0.15
602,title-term,1,0.41
602,offset,1,0.38
602,rel,2,0.35
602,pauciti,1,0.45
602,title-search,1,0.45
602,test,2,0.34
602,use,1,0.07
602,queri,2,0.48
602,put,1,0.23
602,special,1,0.16
602,solicit,1,0.41
602,compar,1,0.16
602,output,2,0.43
602,size,2,0.43
602,equal,1,0.24
602,4,1,0.22
602,relev,1,0.16
602,everi,1,0.22
602,5,1,0.23
602,thu,1,0.2
602,close,1,0.23
602,choic,1,0.24
602,one,1,0.11
602,method,1,0.12
602,must,1,0.18
602,primarili,1,0.22
602,econom,1,0.19
602,ground,1,0.32
603,comparison,2,0.35
603,document,1,0.11
603,data,8,0.77
603,base,4,0.42
603,thi,2,0.11
603,paper,3,0.3
603,present,2,0.19
603,detail,1,0.15
603,analysi,1,0.11
603,content,1,0.17
603,format,3,0.55
603,seven,1,0.23
603,machine-read,1,0.23
603,bibliograph,2,0.26
603,chemic,2,0.31
603,abstract,3,0.42
603,servic,2,0.2
603,condens,1,0.22
603,biolog,2,0.44
603,activ,1,0.14
603,polym,1,0.36
603,scienc,2,0.2
603,technolog,1,0.14
603,bioscienc,1,0.34
603,inform,2,0.13
603,ba,1,0.34
603,preview,1,0.36
603,includ,1,0.12
603,bioreseach,1,0.4
603,index,2,0.21
603,institut,1,0.14
603,sourc,1,0.15
603,tape,3,0.57
603,engin,1,0.17
603,compendex,1,0.34
603,select,1,0.12
603,issu,2,0.37
603,test,1,0.15
603,print,1,0.18
603,check,1,0.25
603,type,1,0.13
603,contain,1,0.17
603,method,1,0.1
603,compar,1,0.14
603,physic,1,0.16
603,describ,1,0.1
603,vari,1,0.21
603,treatment,1,0.23
603,given,1,0.13
603,element,1,0.18
603,author,2,0.26
603,titl,1,0.14
603,etc,1,0.21
603,requir,1,0.13
603,common,1,0.19
603,use,2,0.13
603,term,2,0.23
603,defin,1,0.15
603,begin,1,0.2
603,found,1,0.15
603,great,1,0.17
603,discrep,2,0.62
603,essenti,1,0.19
603,similar,1,0.17
603,offer,1,0.17
603,suggest,1,0.13
603,mitig,1,0.36
603,standard,1,0.16
604,citat,3,1.24
604,refer,2,0.67
604,growth,3,1.36
604,scientif,2,0.59
604,literatur,2,0.59
604,model,3,1.19
604,dynam,1,0.64
604,interact,1,0.47
604,mathemat,1,0.46
604,present,1,0.25
604,explain,1,0.54
604,observ,1,0.51
604,exponenti,1,0.67
604,rate,3,1.49
604,disciplin,1,0.47
604,independ,1,0.57
604,variabl,1,0.55
604,number,1,0.3
604,articl,1,0.36
604,publish,1,0.37
604,decay,1,0.85
604,old,1,0.68
604,shown,1,0.46
604,paramet,1,0.58
604,estim,1,0.5
605,interfac,2,0.57
605,design,2,0.27
605,interact,4,0.8
605,inform,4,0.29
605,retriev,4,0.44
605,system,7,0.58
605,literatur,1,0.13
605,survey,1,0.16
605,research,2,0.2
605,descript,1,0.17
605,thi,2,0.12
605,articl,1,0.15
605,focus,1,0.26
605,human,1,0.2
605,characterist,1,0.17
605,suggest,1,0.15
605,consider,1,0.17
605,improv,2,0.32
605,man-machin,1,0.32
605,cooper,1,0.23
605,describ,1,0.12
605,stanford,1,0.38
605,explor,1,0.22
605,techniqu,1,0.14
605,librarian,1,0.14
605,onli,1,0.13
605,limit,1,0.18
605,assist,2,0.48
605,help,1,0.19
605,naiv,1,0.37
605,user,4,0.49
605,formul,2,0.44
605,unstructur,1,0.38
605,feel,1,0.26
605,hi,4,0.69
605,mind,1,0.26
605,appropri,2,0.41
605,search,1,0.13
605,queri,2,0.48
605,map,1,0.3
605,consequ,1,0.23
605,process,2,0.26
605,avail,1,0.16
605,te,1,0.38
